demre_code,weighted_threshold,unique_code,nem_weight,ranking_weight,math_weight,lang_weight,hist_weight,scie_weight,other_wieight
17826,660.7,I90S1C130J1V1,20,30,20,20,10,10,0
17827,485.95,I90S1C534J1V1,10,30,30,15,0,15,0
17831,425.45,I90S2C593J1V1,20,30,15,25,10,0,0
17832,448.35,I90S2C127J1V1,15,30,20,20,0,15,0
17833,541.9,I90S1C597J1V1,20,30,20,20,10,10,0
17834,505.5,I90S1C604J1V1,10,40,20,20,10,10,0
17835,600.4,I90S2C12J1V1,10,30,10,30,20,0,0
17836,490.7,I90S1C598J1V1,10,30,25,20,15,0,0
17837,444.3,I90S2C613J1V1,15,35,10,20,20,0,0
17838,479.55,I90S1C593J1V1,20,30,15,25,10,0,0
17839,468.8,I90S2C614J1V1,10,30,30,20,0,10,0
17840,398.95,I90S2C99J1V1,10,50,10,15,15,0,0
17841,478.75,I90S2C624J1V1,20,30,15,20,15,0,0
17842,429.5,I90S1C99J1V1,10,50,10,15,15,0,0
18039,502.8,I91S1C49J1V1,20,30,10,30,10,0,0
18040,534.1,I91S1C2J1V1,30,30,20,10,10,10,0
18041,528.9,I91S1C100J1V2,30,30,20,10,10,10,0
18046,503.6,I91S1C33J1V1,20,30,30,10,10,10,0
18054,596.1,I91S1C26J1V2,20,30,30,10,0,10,0
18055,508,I91S1C50J1V3,35,35,10,10,10,10,0
18056,537.1,I91S1C5J1V1,35,35,10,10,10,10,0
18057,502.1,I91S1C385J1V2,20,30,30,10,0,10,0
18058,554,I91S1C386J1V2,30,30,20,10,0,10,0
18060,571,I91S1C6J1V1,20,30,10,30,10,0,0
18061,631.9,I91S1C57J1V1,20,30,20,20,10,10,0
18062,500.3,I91S1C30J1V2,20,30,30,10,0,10,0
18063,506.8,I91S1C61J1V1,20,20,20,20,0,20,0
18064,512.45,I91S1C80J1V1,15,30,30,15,0,10,0
18065,514.8,I91S1C79J1V2,30,30,20,10,0,10,0
18066,444.3,I91S1C124J1V2,20,30,10,30,10,0,0
18067,509.1,I91S1C28J1V2,20,30,30,10,0,10,0
18068,501,I91S1C29J1V2,20,30,30,10,0,10,0
18069,501.9,I91S1C31J1V2,20,30,30,10,0,10,0
18070,534.8,I91S1C32J1V2,30,30,20,10,0,10,0
18071,512.7,I91S1C123J1V1,20,30,30,10,10,10,0
18072,504.8,I91S1C287J1V2,20,30,30,10,0,10,0
18073,533.7,I91S1C288J1V1,30,30,10,20,10,10,0
18075,483.7,I91S1C306J1V1,20,30,30,10,10,10,0
18077,573.7,I91S1C1J1V1,35,35,10,10,10,10,0
18079,509.3,I91S1C401J1V1,35,35,10,10,10,10,0
18080,520.3,I91S2C3J1V1,30,30,20,10,10,10,0
18081,514.4,I91S2C27J1V1,35,35,10,10,10,10,0
18083,620.3,I91S2C6J1V1,20,30,10,30,10,0,0
18084,563.7,I91S2C33J1V1,20,30,30,10,10,10,0
18085,492.1,I91S2C47J1V1,30,30,10,20,10,10,0
18086,517.9,I91S2C81J1V2,35,35,10,10,10,10,0
18087,747.1,I91S2C101J1V1,10,30,20,20,0,20,0
18089,701.95,I91S2C104J1V1,20,30,25,15,0,10,0
18090,637.95,I91S2C105J1V1,20,30,25,15,0,10,0
18091,629.45,I91S2C106J1V1,20,30,25,15,0,10,0
18092,583.4,I91S2C29J1V2,20,30,30,10,0,10,0
18093,620.8,I91S2C30J1V2,20,30,30,10,0,10,0
18094,503.3,I91S2C123J1V1,20,30,30,10,10,10,0
18095,510.1,I91S2C428J1V1,20,30,30,10,0,10,0
18096,455.2,I91S2C497J1V1,30,30,10,20,10,10,0
18200,583.45,I91S1C409J1V1,35,35,10,10,10,10,0
18201,442.6,I91S1C498J1V1,30,30,10,20,10,10,0
19003,481.4,I72S1C54J1V2,10,40,10,20,20,0,0
19005,511.55,I72S5C83J1V1,15,25,20,25,15,0,0
19010,463,I72S1C53J1V1,10,40,10,20,20,0,0
19012,504.3,I72S1C112J1V1,10,40,15,20,15,15,0
19015,484.25,I72S1C558J1V1,10,40,15,25,10,10,0
19018,511.25,I72S1C579J1V1,10,20,45,15,10,10,0
19019,525,I72S1C580J1V1,10,20,45,10,0,15,0
19020,513.5,I72S1C1J1V1,10,30,20,30,10,10,0
19021,510.05,I72S1C148J1V1,10,20,45,15,10,10,0
19022,502.9,I72S1C237J1V1,10,40,10,30,10,10,0
19024,526.3,I72S1C113J1V1,10,40,10,30,10,10,0
19026,502.55,I72S1C36J1V1,10,25,45,10,10,10,0
19027,501.2,I72S1C111J1V1,10,40,10,30,10,10,0
19028,576.96,I72S1C147J1V1,10,20,10,40,20,0,0
19030,609.5,I72S1C4J1V1,10,25,25,25,15,15,0
19031,502.4,I72S1C6J1V1,20,30,20,20,10,0,0
19036,642.8,I72S2C50J1V1,10,30,20,30,0,10,0
19037,411.6,I72S1C146J1V1,10,40,10,30,10,10,0
19039,743,I72S2C46J1V1,10,30,20,20,0,20,0
19040,767,I72S1C46J1V1,10,30,20,20,0,20,0
19041,639.1,I72S1C16J1V1,10,20,20,30,0,20,0
19042,597.6,I72S2C16J1V1,10,20,20,30,0,20,0
19043,618.45,I72S1C114J1V1,10,40,20,15,0,15,0
19044,500.1,I72S2C32J1V1,10,20,25,35,0,10,0
19045,632.9,I72S1C75J1V1,10,30,20,30,10,0,0
19046,513.25,I72S1C32J1V1,10,20,25,35,0,10,0
19047,659.3,I72S1C50J1V1,10,30,20,30,0,10,0
19048,616.6,I72S2C110J1V1,10,40,15,25,0,10,0
19049,691.4,I72S1C110J1V1,10,40,15,25,0,10,0
19050,712.55,I72S1C51J1V1,30,30,15,15,10,10,0
19052,500.1,I72S1C80J1V1,10,30,40,10,10,10,0
19060,503.4,I72S1C35J1V1,10,40,30,10,10,10,0
19062,508.9,I72S1C2J1V1,10,35,20,20,15,15,0
19068,504.6,I72S1C83J1V1,15,25,20,25,15,0,0
19074,500.8,I72S1C33J1V1,10,30,40,10,10,10,0
19075,516.9,I72S1C151J1V1,10,30,20,20,0,20,0
19076,519,I72S1C34J1V1,10,30,40,10,10,10,0
19078,524.7,I72S1C235J1V1,10,20,45,15,0,10,0
19079,507.9,I72S1C599J1V1,10,40,30,10,10,10,0
19080,554.55,I72S1C3J1V1,15,30,25,15,0,15,0
19081,530.4,I72S1C82J1V1,10,30,40,10,10,10,0
19083,506.4,I72S1C543J1V1,10,40,30,10,10,10,0
19084,582.6,I72S1C650J1V1,10,40,20,20,10,10,0
19085,502.7,I72S1C149J1V1,10,30,40,10,10,10,0
19086,501.5,I72S1C11J1V1,10,40,20,20,10,10,0
19088,500.2,I72S1C505J1V1,20,20,30,20,10,10,0
19089,517.9,I72S5C505J1V1,20,20,30,20,10,10,0
19090,652.55,I72S1C76J1V1,10,45,20,15,0,10,0
19091,558.1,I72S1C78J1V1,10,40,20,20,0,10,0
19093,522.45,I72S5C2J1V1,10,35,20,20,15,15,0
19094,506,I72S5C80J1V1,10,30,40,10,10,10,0
19095,502.6,I72S5C35J1V1,10,40,30,10,10,10,0
20007,541.2,I82S1C50J1V1,15,15,10,40,20,0,0
20011,520,I82S1C3J1V1,10,40,20,20,10,10,0
20012,500.7,I82S1C167J1V1,10,40,20,20,10,10,0
20022,545.9,I82S1C5J1V1,30,20,10,20,0,20,0
20023,543.6,I82S1C6J1V1,10,30,30,20,0,10,0
20024,554.25,I82S1C16J1V1,10,15,50,15,0,10,0
20025,507.55,I82S1C17J1V1,15,20,25,15,0,25,0
20050,542.3,I82S1C13J1V1,30,30,15,15,10,10,0
20052,541.8,I82S1C10J1V1,10,10,25,45,10,10,0
20054,521.2,I82S1C11J1V1,10,20,10,40,20,20,0
20056,522.3,I82S1C7J1V1,10,30,25,25,10,10,0
20057,541.9,I82S1C51J1V1,10,15,20,40,15,15,0
20061,520.75,I82S1C8J1V1,10,30,25,25,10,10,0
20066,534.55,I82S1C14J1V1,15,25,10,30,20,20,0
20071,545.4,I82S1C41J1V1,10,20,10,30,30,0,0
20076,561.7,I82S1C21J1V1,20,10,10,30,30,0,0
20081,532.6,I82S1C18J1V1,10,20,10,40,20,20,0
20086,541.4,I82S1C19J1V1,10,10,10,50,20,0,0
20091,730.5,I82S1C20J1V1,20,30,10,30,10,10,0
20096,565.4,I82S1C22J1V1,20,20,10,40,10,0,0
20098,544.9,I82S1C23J1V1,30,20,15,20,0,15,0
21002,442,I85S3C4J1V1,20,20,10,40,10,10,0
21012,462.1,I85S3C8J1V2,25,20,20,25,10,10,0
21015,535.4,I85S3C27J1V1,25,20,20,25,10,10,0
21023,422.2,I85S1C55J1V1,25,35,10,10,20,20,0
21024,424.3,I85S1C61J1V1,10,40,10,20,20,20,0
21030,518.35,I85S4C32J1V1,10,25,35,20,10,10,0
21031,504.2,I85S4C57J1V1,10,25,35,20,10,10,0
21032,430.8,I85S1C58J1V1,20,20,35,15,10,10,0
21039,456.25,I85S4C30J1V1,10,35,25,15,0,15,0
21041,494.95,I85S4C201J1V1,10,25,35,20,10,10,0
21043,326.4,I85S1C39J1V1,20,30,10,20,20,0,0
21045,456.8,I85S4C70J1V1,10,25,35,20,10,10,0
21046,446.05,I85S4C69J1V1,10,25,35,20,10,10,0
21047,505.65,I85S1C3J1V1,15,25,20,20,20,20,0
21048,439.4,I85S3C13J1V1,10,20,30,30,10,10,0
21049,444,I85S4C302J1V1,10,25,35,20,10,10,0
21071,456.2,I85S4C9J1V1,10,25,35,20,10,10,0
21073,431.4,I85S4C213J1V1,15,25,30,20,0,10,0
21074,432.35,I85S1C212J1V1,20,20,35,15,10,10,0
21075,451.9,I85S4C229J1V1,10,25,35,20,10,10,0
21076,445.25,I85S4C230J1V1,10,25,35,20,10,10,0
21080,442.05,I85S4C35J1V1,15,25,30,15,0,15,0
21081,464.3,I85S3C28J1V1,10,20,30,30,10,10,0
21082,472.85,I85S3C54J1V1,25,20,20,25,10,10,0
21083,456.65,I85S4C37J1V1,15,25,30,15,0,15,0
21087,447.3,I85S1C251J1V1,15,35,20,20,10,10,0
21089,424.85,I85S3C2J1V1,15,20,25,30,10,10,0
21096,455.1,I85S4C266J1V1,10,25,35,20,10,10,0
22004,450.95,I80S1C107J2V1,10,40,25,15,10,10,0
22005,490,I80S1C7J1V2,10,40,25,15,10,10,0
22007,476.5,I80S1C47J1V3,10,40,20,20,10,10,0
22008,571.85,I80S1C3J1V2,10,40,25,15,10,10,0
22020,601.9,I80S1C27J1V2,10,40,20,20,10,10,0
22021,516.3,I80S1C4J1V2,10,40,20,20,10,10,0
22023,492.6,I80S1C63J1V1,10,40,20,20,10,10,0
22024,470.2,I80S1C304J1V1,10,40,30,10,10,10,0
22025,505.9,I80S1C45J1V4,10,40,30,10,10,10,0
22026,587.8,I80S1C6J1V2,10,40,20,20,0,10,0
22028,462.8,I80S1C49J1V1,10,40,30,10,10,10,0
22029,610.6,I80S1C14J1V1,10,40,20,20,0,10,0
22030,453.5,I80S1C28J1V2,10,40,30,10,10,10,0
22031,560.8,I80S1C64J1V1,10,40,30,10,10,10,0
22037,469.95,I80S1C17J1V1,10,40,15,25,10,10,0
22042,452.7,I80S2C257J1V1,10,40,25,15,10,10,0
22050,749.5,I80S1C303J1V1,10,40,20,10,0,20,0
22052,501.2,I80S1C9J1V2,10,40,20,20,0,10,0
22055,516.7,I80S1C66J1V1,10,40,20,20,0,10,0
22056,638.4,I80S1C67J1V2,10,40,20,20,0,10,0
22057,645.6,I80S1C37J1V2,10,40,20,20,0,10,0
22058,531,I80S1C68J1V2,10,40,20,20,0,10,0
22059,498.2,I80S1C119J1V3,10,40,15,25,10,10,0
22061,439.25,I80S1C115J1V1,10,40,15,25,10,10,0
22063,479.95,I80S1C22J1V1,10,40,15,25,10,10,0
22065,419.1,I80S1C18J1V2,10,40,15,25,10,10,0
22066,492.35,I80S1C21J1V1,10,40,15,25,10,10,0
22067,454.6,I80S1C128J1V1,10,40,15,25,10,10,0
22069,452.1,I80S2C142J1V2,10,40,25,15,10,10,0
22070,454,I80S1C2J1V1,10,40,20,20,10,10,0
22073,466.05,I80S1C69J1V3,10,40,25,15,10,10,0
22074,505.7,I80S1C70J1V3,10,40,25,15,10,10,0
22075,481.95,I80S1C238J1V4,10,40,25,15,10,10,0
22076,462.7,I80S1C72J1V3,10,40,25,15,10,10,0
22077,455.3,I80S1C71J1V3,10,40,25,15,10,10,0
22080,481.1,I80S1C76J1V2,10,40,25,15,10,10,0
22083,450.95,I80S1C83J1V3,10,40,25,15,10,10,0
22084,571.3,I80S1C84J1V3,10,40,25,15,10,10,0
22089,486.9,I80S1C85J1V3,10,40,25,15,10,10,0
22090,467,I80S1C120J1V2,10,40,15,25,10,10,0
22091,534.7,I80S1C16J1V3,10,40,15,25,10,10,0
22094,497.2,I80S2C27J1V3,10,40,20,20,10,10,0
22095,481.3,I80S2C4J1V3,10,40,20,20,10,10,0
22097,497,I80S2C47J1V2,10,40,20,20,10,10,0
22101,465.8,I80S2C71J1V2,10,40,25,15,10,10,0
22104,503.7,I80S2C6J1V2,10,40,20,20,0,10,0
22106,446.8,I80S2C115J2V1,10,40,15,25,10,10,0
22107,405.25,I80S1C324J1V1,10,40,15,25,10,10,0
22108,486.45,I80S2C69J1V1,10,40,25,15,10,10,0
23007,476.25,I81S1C22J1V1,10,40,15,15,0,20,0
23010,479.8,I81S1C6J1V2,10,40,20,20,10,10,0
23012,499.4,I81S1C12J1V2,10,40,30,10,10,10,0
23013,484.55,I81S1C14J1V1,10,45,20,15,10,10,0
23015,496.2,I81S1C20J1V1,10,40,10,20,20,0,0
23016,450.5,I81S1C5J1V1,10,50,10,20,10,0,0
23018,450.1,I81S3C5J1V1,10,50,10,20,10,0,0
23024,459.4,I81S1C13J1V1,10,40,30,10,10,10,0
23025,515.15,I81S1C2J1V2,10,40,25,15,10,10,0
23026,556.9,I81S1C7J1V1,10,40,20,10,0,20,0
23029,465.6,I81S1C16J1V1,10,40,20,20,10,10,0
23046,496.6,I81S1C1J1V1,10,40,20,10,0,20,0
23047,527.6,I81S1C19J1V1,10,40,20,10,0,20,0
23048,485,I81S1C11J1V2,10,40,30,10,10,10,0
23052,505.1,I81S1C110J1V1,10,40,30,10,0,10,0
23054,448.4,I81S1C68J1V1,10,40,10,30,10,10,0
23056,499.2,I81S1C60J1V1,10,40,15,15,0,20,0
23058,525.9,I81S1C86J1V1,20,40,20,10,10,10,0
23059,452.5,I81S1C65J1V2,10,40,20,20,10,0,0
23060,526.9,I81S3C7J1V1,10,40,20,10,0,20,0
23061,471.55,I81S3C61J1V1,25,40,10,15,10,10,0
23062,485.05,I81S1C128J1V1,10,45,20,15,10,10,0
23063,481.5,I81S1C4J1V1,10,45,20,15,10,10,0
23065,493.8,I81S1C69J1V1,50,20,10,10,0,10,0
23068,463.8,I81S3C69J1V1,50,20,10,10,0,10,0
23069,422,I81S1C17J1V2,10,40,10,30,10,10,0
23070,577.7,I81S1C61J1V1,25,40,10,15,10,10,0
23073,461.9,I81S1C533J1V3,10,40,20,20,10,10,0
23074,561.8,I81S1C425J1V1,20,40,20,10,10,10,0
23075,490.5,I81S1C426J1V1,10,40,30,10,10,10,0
23077,618,I81S1C450J1V1,10,50,15,15,0,10,0
23078,450.8,I81S1C452J1V1,10,40,20,20,10,10,0
23081,508.6,I81S1C496J1V1,10,40,10,30,10,10,0
24003,675.2,I73S2C9J1V1,10,40,20,20,0,10,0
24011,620.2,I73S2C24J1V1,10,40,20,20,0,10,0
24013,678,I73S2C29J1V1,10,40,20,20,0,10,0
24017,468.95,I73S2C182J1V1,10,40,15,25,10,10,0
24033,635.6,I73S2C35J1V1,10,40,20,20,0,10,0
24040,481.6,I73S2C5J1V1,15,40,10,20,15,0,0
24041,476.4,I73S2C31J1V2,10,50,10,20,10,10,0
24046,454.5,I73S2C2J1V1,10,40,15,25,10,10,0
24047,755.6,I73S2C28J1V1,10,40,20,20,0,10,0
24048,678,I73S2C30J1V1,10,40,20,20,0,10,0
24052,502,I73S2C42J1V2,10,50,10,20,10,10,0
24055,509.4,I73S2C41J1V2,10,50,20,10,10,10,0
24058,547.7,I73S2C40J1V1,10,40,20,20,0,10,0
24060,452.8,I73S2C48J1V2,10,40,20,20,10,10,0
24063,428.25,I73S2C47J1V1,10,40,25,15,10,10,0
24065,570.1,I73S2C151J1V1,10,40,20,20,0,10,0
24067,621.8,I73S2C181J1V1,10,40,20,20,0,10,0
24068,567.35,I73S2C180J1V2,10,40,25,15,10,10,0
24069,450.6,I73S2C193J1V1,10,40,25,15,10,10,0
24070,431.6,I73S2C39J1V3,10,40,25,15,10,10,0
24075,468.45,I73S2C17J1V1,10,40,25,15,10,10,0
24076,438.2,I73S2C16J1V1,10,40,25,15,10,10,0
24078,550.25,I73S2C21J1V1,10,40,25,15,10,10,0
24079,472.3,I73S2C19J1V1,10,40,25,15,10,10,0
24083,492.6,I73S2C197J1V1,10,40,20,20,10,10,0
24084,481.95,I73S2C198J1V1,10,40,15,25,10,10,0
24085,615.1,I73S2C216J1V1,10,40,15,25,10,10,0
24086,509.2,I73S2C213J1V1,10,40,20,20,0,10,0
24087,465.2,I73S2C215J1V2,10,50,10,20,10,10,0
24088,511.15,I73S2C214J1V2,10,50,15,15,10,10,0
24089,472.8,I73S2C247J1V1,10,40,10,30,10,10,0
24090,473.9,I73S2C246J1V1,10,40,10,30,10,10,0
24091,455.3,I73S2C232J1V1,10,40,20,20,10,10,0
24092,568.6,I73S2C251J1V1,10,40,20,20,0,10,0
24093,463.35,I73S2C292J1V1,10,40,25,15,10,10,0
24094,442,I73S2C294J1V1,10,40,25,15,10,10,0
24095,451.35,I73S2C295J1V1,10,40,25,15,10,10,0
24096,444.8,I73S2C293J1V1,10,40,25,15,10,10,0
24097,475.2,I73S2C291J1V1,10,40,20,20,10,10,0
24109,421.3,I73S2C337J1V1,10,50,10,20,10,10,0
24110,425.7,I73S2C369J1V1,10,50,10,20,10,10,0
24111,430.25,I73S2C368J1V1,10,40,25,15,10,10,0
25001,566.55,I74S1C20J1V1,20,10,40,15,0,15,0
25002,505.8,I74S1C21J1V1,20,10,40,15,0,15,0
25003,569.9,I74S1C19J1V1,20,10,40,15,0,15,0
25004,504.25,I74S1C17J1V1,20,10,40,15,0,15,0
25005,504.9,I74S1C18J1V1,20,10,40,15,0,15,0
25010,519.65,I74S1C6J1V1,20,10,40,15,0,15,0
25014,475.4,I74S1C25J1V1,15,10,35,15,0,25,0
25015,539.15,I74S1C3J1V1,15,10,35,30,10,10,0
25016,480,I74S1C222J1V1,20,10,40,15,0,15,0
25017,478.65,I74S1C223J1V1,20,10,40,15,0,15,0
25020,594.1,I74S1C30J1V1,10,20,50,10,0,10,0
25021,571.05,I74S1C51J1V2,15,20,35,20,0,10,0
25024,504.45,I74S1C45J1V2,10,20,25,15,0,30,0
25025,538.7,I74S1C52J1V2,10,20,30,10,0,30,0
25026,629.75,I74S1C53J1V2,15,20,25,15,0,25,0
25027,507.8,I74S1C29J1V1,10,20,50,10,0,10,0
25028,604.8,I74S1C162J1V1,10,20,50,10,0,10,0
25031,514.3,I74S1C16J1V1,15,15,35,15,0,20,0
25033,644.8,I74S1C12J1V1,20,20,20,20,0,20,0
25034,510.6,I74S1C26J1V1,15,15,40,20,0,10,0
25036,645.8,I74S1C164J1V1,20,20,25,15,0,20,0
25037,590.4,I74S1C161J1V1,20,20,25,15,0,20,0
25038,495.35,I74S1C216J1V1,20,15,25,20,0,20,0
25041,518.3,I74S1C46J1V2,20,20,10,40,10,0,0
25042,503.5,I74S1C49J1V2,30,10,10,20,30,0,0
25043,558.6,I74S1C50J1V2,20,20,10,40,10,0,0
25044,505.6,I74S1C48J1V2,25,20,20,25,10,0,0
25046,511.1,I74S1C74J1V1,25,20,20,25,10,0,0
25050,500.05,I74S1C11J1V2,30,20,15,20,15,0,0
25051,514.7,I74S1C47J1V2,30,20,15,20,15,0,0
25052,504.85,I74S1C10J1V2,20,20,25,20,15,0,0
25053,508.05,I74S3C47J1V2,30,20,15,20,15,0,0
25061,488.5,I74S1C4J1V2,20,20,30,20,10,10,0
25063,588.9,I74S1C63J1V1,20,20,10,40,10,0,0
25064,646.55,I74S1C58J1V1,25,15,20,25,15,15,0
25065,475.9,I74S1C54J1V1,20,10,10,30,30,0,0
25066,527,I74S1C232J1V1,20,20,20,30,10,10,0
25067,526.1,I74S1C22J1V1,20,15,35,20,10,10,0
25069,475.3,I74S1C160J1V1,20,15,35,20,10,10,0
25070,574.4,I74S1C158J1V1,20,10,10,30,30,0,0
26000,487.8,I83S1C11J1V1,10,60,10,10,10,10,0
26005,447,I83S1C42J1V1,10,60,10,10,10,10,0
26007,446.6,I83S1C45J1V1,10,60,10,10,10,10,0
26008,494.9,I83S2C45J1V1,10,60,10,10,10,10,0
26009,438.8,I83S2C40J1V1,20,40,10,20,10,10,0
26010,443.4,I83S1C40J1V1,20,40,10,20,10,10,0
26025,455.2,I83S1C56J1V1,30,40,10,10,10,10,0
26029,559.2,I83S1C68J1V1,30,40,10,10,10,10,0
26030,479.9,I83S1C38J1V1,30,40,10,10,10,10,0
26032,496.4,I83S1C24J1V1,10,40,20,20,10,10,0
26038,428.1,I83S1C7J1V1,10,40,20,20,10,10,0
26040,457.2,I83S1C48J1V1,10,40,10,30,10,10,0
26045,496.4,I83S1C46J1V1,30,40,10,10,10,10,0
26047,405.3,I83S1C47J1V1,30,40,10,10,10,10,0
26050,446.05,I83S1C55J1V1,20,40,10,15,15,15,0
26052,410.8,I83S1C302J1V1,30,40,10,10,10,10,0
26054,420.2,I83S1C16J1V1,20,20,10,30,20,20,0
26055,491.5,I83S1C51J1V1,10,40,10,30,10,10,0
26059,445.8,I83S2C56J1V1,30,40,10,10,10,10,0
26060,479.45,I83S1C39J1V1,25,20,10,20,25,25,0
26062,425.9,I83S1C18J1V2,20,40,20,10,10,10,0
26063,499.8,I83S1C19J1V2,10,40,20,20,10,10,0
26066,554.3,I83S1C53J1V1,20,30,20,20,10,10,0
26070,556.8,I83S1C58J1V1,30,15,15,15,25,25,0
26071,496.6,I83S1C95J1V1,30,40,10,10,10,10,0
26073,482.6,I83S1C57J1V1,10,40,30,10,10,10,0
26080,425.5,I83S1C4J1V1,30,40,10,10,10,10,0
26082,497.4,I83S1C59J1V1,30,40,10,10,10,10,0
26083,505.8,I83S1C251J1V1,20,20,10,30,20,20,0
26084,640.4,I83S1C303J1V1,30,40,10,10,10,10,0
26092,666.9,I83S1C278J1V1,30,40,10,10,10,10,0
26093,555.3,I83S1C66J1V1,30,40,10,10,10,10,0
26094,535.05,I83S1C23J1V1,25,25,20,20,10,10,0
26095,410.45,I83S1C65J1V1,20,25,15,30,10,10,0
26096,361.2,I83S1C73J1V1,30,40,10,10,10,10,0
26097,674.35,I83S1C74J1V1,30,40,10,10,10,10,0
26099,503.3,I83S2C21J1V1,10,40,20,20,10,10,0
26300,444.35,I83S1C345J1V1,10,25,25,30,10,10,0
26301,411.1,I83S1C355J1V1,20,40,20,10,10,10,0
26302,441.2,I83S1C356J1V1,10,40,20,20,10,10,0
26303,484.8,I83S1C320J1V1,30,40,10,10,10,10,0
27001,442.2,I79S1C5J1V1,10,40,30,10,10,10,0
27003,456.1,I79S1C7J1V2,10,40,30,10,10,10,0
27004,376.5,I79S1C33J1V2,10,40,30,10,10,10,0
27005,421.4,I79S1C6J1V2,10,40,30,10,10,10,0
27009,423.6,I79S1C58J1V2,10,40,30,10,10,10,0
27020,552.3,I79S1C174J1V1,10,40,20,20,10,10,0
27021,435.9,I79S1C104J1V1,10,40,20,20,10,10,0
27022,464.4,I79S1C229J1V1,10,40,20,20,10,10,0
27023,425.5,I79S1C16J1V1,10,40,20,20,10,10,0
27027,485.3,I79S1C14J1V1,10,40,20,20,10,10,0
27028,490.4,I79S1C17J1V1,10,40,20,20,10,10,0
27037,432.9,I79S1C57J1V1,10,40,30,10,10,10,0
27040,398.1,I79S1C2J1V2,10,40,10,20,20,0,0
27043,403.4,I79S1C54J1V1,10,40,20,20,10,10,0
27050,490.1,I79S1C170J1V1,10,40,20,20,0,10,0
27051,402.1,I79S1C171J1V1,10,40,20,20,0,10,0
27052,562.9,I79S1C172J1V1,10,40,20,20,0,10,0
27063,460.1,I79S1C60J1V1,10,40,30,10,10,10,0
27070,740.5,I79S1C222J1V1,10,40,20,10,0,20,0
27080,567.9,I79S1C56J1V1,10,40,20,20,0,10,0
29001,633.1,I75S1C1J1V2,10,40,20,20,10,10,0
29004,497.7,I75S1C6J1V2,20,30,10,30,10,0,0
29005,515.8,I75S1C21J1V2,20,40,15,15,0,10,0
29010,508.1,I75S1C27J1V2,10,40,10,30,10,10,0
29015,454.9,I75S1C175J1V1,10,40,30,10,0,10,0
29018,523.5,I75S1C28J1V1,20,40,20,10,10,10,0
29019,603.6,I75S1C178J1V1,10,50,20,10,10,10,0
29020,648.4,I75S1C12J1V2,10,50,20,10,10,10,0
29021,598.6,I75S1C10J1V2,10,50,20,10,10,10,0
29024,453,I75S1C53J1V1,10,50,20,10,10,10,0
29026,535.9,I75S1C48J1V2,10,50,20,10,10,10,0
29027,631.5,I75S1C11J1V2,10,40,30,10,10,10,0
29028,540.6,I75S1C49J1V2,10,50,20,10,10,10,0
29029,581.3,I75S1C177J1V1,10,50,20,10,10,10,0
29030,460.2,I75S1C18J1V2,10,50,20,10,10,10,0
29032,462.5,I75S1C19J1V2,10,50,20,10,10,10,0
29035,488.3,I75S1C15J1V1,10,50,20,10,10,10,0
29037,560.8,I75S1C17J1V2,20,40,20,10,10,10,0
29045,485.4,I75S1C192J1V1,10,40,30,10,10,10,0
29049,548.75,I75S1C29J1V2,20,30,25,15,10,10,0
29051,492.95,I75S2C20J1V2,10,45,20,10,15,15,0
29052,605.85,I75S2C8J1V2,20,15,15,25,0,25,0
29054,574.3,I75S2C22J1V2,10,30,20,20,0,20,0
29055,531.65,I75S2C54J1V1,15,30,15,25,0,15,0
29057,620.3,I75S2C11J1V2,10,40,30,10,10,10,0
29059,557.9,I75S2C29J1V2,20,30,25,15,10,10,0
29063,560.3,I75S2C192J1V1,10,40,30,10,10,10,0
29064,551.8,I75S2C5J1V3,20,30,10,30,10,0,0
29066,586.1,I75S2C27J1V2,10,40,10,30,10,10,0
29067,666.1,I75S2C55J1V1,20,40,10,20,10,10,0
29068,502.5,I75S2C175J1V1,10,40,30,10,0,10,0
29069,451.25,I75S2C158J1V1,10,40,25,15,10,10,0
29071,488.85,I75S2C56J1V2,30,30,15,15,10,10,0
29072,478.1,I75S2C23J1V1,10,40,10,30,10,0,0
29073,487.8,I75S2C50J1V1,15,40,20,10,0,15,0
29076,477.2,I75S2C26J1V1,20,40,10,20,10,0,0
29078,493.25,I75S2C25J1V2,10,40,10,15,25,0,0
29080,489.4,I75S2C250J1V2,40,30,10,10,10,10,0
29082,491.45,I75S2C24J1V2,10,40,15,25,10,10,0
29086,496.5,I75S2C45J1V1,10,40,30,10,10,10,0
30000,500.7,I76S1C3J1V1,10,30,30,20,10,10,0
30007,512.05,I76S1C17J1V1,15,25,35,15,0,10,0
30012,525.2,I76S1C8J1V2,15,25,35,15,0,10,0
30013,508.1,I76S1C371J1V1,15,25,35,15,0,10,0
30020,662.05,I76S1C4J1V1,10,30,25,15,0,20,0
30021,504.6,I76S1C87J1V1,10,30,25,15,0,20,0
30022,534.75,I76S1C233J1V1,10,30,25,15,0,20,0
30023,572.05,I76S1C19J1V1,10,30,25,15,0,20,0
30024,648.4,I76S1C311J1V1,10,30,25,15,0,20,0
30026,754.55,I76S1C20J1V1,10,30,25,15,0,20,0
30029,579.75,I76S1C21J1V1,10,30,25,15,0,20,0
30032,655.8,I76S1C22J1V1,10,30,25,15,0,20,0
30033,661.9,I76S1C23J1V1,10,35,30,15,0,10,0
30035,647.1,I76S1C34J1V1,10,30,25,15,0,20,0
